"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"11/12/2024";"1100";"25,3";"25,4";"25,0";"";"";"";"26,0";"";"";"1009,1";"1009,1";"1008,6";"1,2";"284,0";"2,6";"220,90";"0,0"
"11/12/2024";"1200";"26,4";"26,4";"25,3";"86,0";"";"85,0";"23,8";"26,1";"23,6";"1009,8";"1009,8";"1009,1";"1,6";"317,0";"2,6";"633,10";"0,0"
"11/12/2024";"1300";"28,0";"28,2";"26,4";"78,0";"86,0";"77,0";"23,9";"24,5";"23,6";"1009,8";"1010,0";"1009,8";"1,6";"343,0";"3,6";"1317,90";"0,0"
"11/12/2024";"1400";"29,6";"29,7";"28,0";"71,0";"78,0";"71,0";"23,9";"24,6";"23,6";"1009,3";"1009,8";"1009,3";"2,4";"54,0";"4,8";"1523,20";"0,0"
"11/12/2024";"1500";"30,6";"30,7";"29,5";"68,0";"72,0";"67,0";"24,0";"24,4";"23,2";"1008,6";"1009,3";"1008,6";"2,3";"91,0";"6,1";"1743,10";"0,0"
"11/12/2024";"1600";"31,8";"31,8";"30,1";"64,0";"68,0";"59,0";"24,1";"24,1";"22,4";"1007,7";"1008,6";"1007,7";"2,3";"110,0";"6,6";"2287,50";"0,0"
"11/12/2024";"1700";"31,8";"32,3";"31,1";"61,0";"64,0";"58,0";"23,2";"23,8";"22,5";"1006,6";"1007,7";"1006,5";"3,5";"112,0";"7,0";"3388,60";"0,0"
"11/12/2024";"1800";"31,5";"32,8";"30,9";"62,0";"64,0";"57,0";"23,3";"24,0";"22,3";"1005,9";"1006,6";"1005,9";"3,9";"91,0";"8,4";"2973,00";"0,0"
"11/12/2024";"1900";"31,0";"32,9";"30,6";"67,0";"69,0";"59,0";"24,2";"24,5";"23,0";"1005,7";"1005,9";"1005,5";"3,1";"87,0";"8,0";"1744,40";"0,0"
"11/12/2024";"2000";"30,5";"31,1";"29,8";"63,0";"69,0";"59,0";"22,7";"24,1";"21,7";"1005,5";"1005,8";"1005,5";"2,9";"81,0";"9,7";"797,90";"0,0"
"11/12/2024";"2100";"29,9";"30,5";"29,9";"70,0";"71,0";"63,0";"23,7";"24,0";"22,8";"1005,8";"1006,1";"1005,5";"3,5";"91,0";"8,4";"284,30";"0,0"
"11/12/2024";"2200";"29,3";"29,9";"29,3";"73,0";"73,0";"70,0";"23,9";"24,0";"23,7";"1006,6";"1006,6";"1005,8";"2,5";"104,0";"8,4";"9,90";"0,0"
"11/12/2024";"2300";"29,1";"29,5";"29,1";"71,0";"74,0";"68,0";"23,4";"24,1";"22,8";"1007,5";"1007,5";"1006,6";"3,2";"83,0";"9,8";"";"0,0"
"12/12/2024";"0000";"28,0";"29,1";"28,0";"77,0";"77,0";"70,0";"23,7";"23,7";"23,1";"1008,2";"1008,2";"1007,5";"1,4";"39,0";"7,7";"";"0,0"
"12/12/2024";"0100";"27,4";"28,0";"27,4";"81,0";"81,0";"77,0";"23,8";"23,8";"23,7";"1008,7";"1008,7";"1008,2";"1,6";"39,0";"4,6";"";"0,0"
"12/12/2024";"0200";"26,9";"27,4";"26,9";"83,0";"83,0";"81,0";"23,8";"23,9";"23,8";"1008,5";"1008,7";"1008,4";"0,9";"13,0";"4,0";"";"0,0"
"12/12/2024";"0300";"26,3";"26,9";"26,3";"85,0";"85,0";"83,0";"23,7";"23,8";"23,7";"1008,3";"1008,6";"1008,3";"0,9";"18,0";"3,0";"";"0,0"
"12/12/2024";"0400";"25,9";"26,3";"25,9";"89,0";"89,0";"85,0";"23,8";"23,8";"23,7";"1008,1";"1008,5";"1008,1";"1,1";"5,0";"2,6";"";"0,0"
"12/12/2024";"0500";"25,5";"25,9";"25,5";"";"";"89,0";"";"26,2";"23,8";"1007,5";"1008,1";"1007,5";"1,1";"6,0";"3,1";"";"0,0"
"12/12/2024";"0600";"25,2";"25,5";"25,2";"";"";"";"";"";"";"1006,9";"1007,5";"1006,9";"1,2";"355,0";"3,5";"";"0,0"
"12/12/2024";"0700";"25,2";"25,3";"25,2";"";"";"";"";"";"";"1007,3";"1007,3";"1006,9";"1,0";"341,0";"2,9";"";"0,0"
"12/12/2024";"0800";"25,0";"25,2";"25,0";"";"";"";"";"";"";"1007,7";"1007,8";"1007,3";"0,6";"356,0";"2,9";"";"0,0"
"12/12/2024";"0900";"25,0";"25,1";"24,9";"";"";"";"";"";"";"1007,9";"1007,9";"1007,6";"1,0";"348,0";"2,9";"";"0,0"
"12/12/2024";"1000";"25,0";"25,0";"24,8";"";"";"";"";"";"";"1008,4";"1008,4";"1007,9";"0,9";"352,0";"1,9";"64,70";"0,0"
"12/12/2024";"1100";"27,9";"27,9";"25,0";"85,0";"";"";"25,0";"";"";"1009,2";"1009,2";"1008,4";"1,3";"27,0";"3,3";"766,40";"0,0"
"12/12/2024";"1200";"29,5";"29,9";"27,9";"73,0";"85,0";"72,0";"24,1";"24,8";"23,8";"1009,7";"1009,7";"1009,2";"1,7";"37,0";"4,4";"1634,80";"0,0"
"12/12/2024";"1300";"30,6";"31,4";"29,0";"64,0";"75,0";"63,0";"23,1";"24,5";"22,9";"1010,0";"1010,0";"1009,6";"3,2";"78,0";"6,8";"1983,90";"0,0"
"12/12/2024";"1400";"30,8";"31,7";"30,3";"66,0";"66,0";"61,0";"23,6";"24,0";"22,4";"1009,8";"1010,1";"1009,8";"3,4";"72,0";"8,8";"3026,50";"0,0"
"12/12/2024";"1500";"31,5";"32,3";"30,8";"60,0";"66,0";"57,0";"22,8";"23,8";"22,5";"1008,9";"1009,8";"1008,9";"3,3";"76,0";"7,8";"3446,00";"0,0"
"12/12/2024";"1600";"32,5";"32,9";"31,4";"53,0";"61,0";"52,0";"21,8";"23,4";"21,4";"1007,7";"1008,9";"1007,7";"2,7";"95,0";"7,2";"3484,20";"0,0"
"12/12/2024";"1700";"32,1";"33,1";"31,9";"58,0";"58,0";"52,0";"22,8";"22,8";"21,5";"1006,3";"1007,7";"1006,3";"4,0";"78,0";"8,4";"3227,00";"0,0"
"12/12/2024";"1800";"31,8";"33,0";"31,7";"53,0";"59,0";"52,0";"21,2";"23,6";"21,0";"1005,5";"1006,4";"1005,5";"3,7";"97,0";"8,4";"2739,40";"0,0"
"12/12/2024";"1900";"31,2";"32,7";"31,0";"56,0";"65,0";"52,0";"21,5";"24,0";"20,2";"1005,3";"1005,5";"1004,9";"3,7";"86,0";"8,0";"2051,80";"0,0"
"12/12/2024";"2000";"30,7";"31,2";"30,3";"64,0";"66,0";"56,0";"23,2";"23,3";"21,3";"1005,4";"1005,4";"1005,1";"3,1";"84,0";"8,0";"796,40";"0,0"
"12/12/2024";"2100";"29,8";"30,9";"29,8";"71,0";"72,0";"62,0";"24,1";"24,2";"22,8";"1005,1";"1005,4";"1005,1";"2,8";"83,0";"6,9";"318,60";"0,0"
"12/12/2024";"2200";"29,4";"29,9";"29,4";"70,0";"73,0";"69,0";"23,3";"24,4";"23,3";"1005,6";"1005,6";"1005,1";"1,9";"50,0";"6,2";"14,50";"0,0"
"12/12/2024";"2300";"28,5";"29,4";"28,5";"73,0";"73,0";"70,0";"23,2";"23,3";"23,1";"1006,3";"1006,3";"1005,6";"2,0";"47,0";"6,1";"";"0,0"
"13/12/2024";"0000";"28,2";"28,5";"28,2";"76,0";"76,0";"73,0";"23,5";"23,5";"23,2";"1007,4";"1007,4";"1006,3";"2,6";"46,0";"7,3";"";"0,0"
"13/12/2024";"0100";"27,3";"28,2";"27,3";"81,0";"81,0";"76,0";"23,7";"23,7";"23,4";"1008,2";"1008,2";"1007,4";"1,4";"359,0";"5,5";"";"0,0"
"13/12/2024";"0200";"26,3";"27,3";"26,3";"87,0";"87,0";"81,0";"23,9";"23,9";"23,7";"1008,1";"1008,3";"1008,0";"1,3";"6,0";"4,1";"";"0,0"
"13/12/2024";"0300";"26,0";"26,3";"26,0";"91,0";"91,0";"87,0";"24,4";"24,4";"23,9";"1008,1";"1008,1";"1008,0";"1,2";"354,0";"4,3";"";"0,0"
"13/12/2024";"0400";"25,7";"26,0";"25,7";"98,0";"98,0";"91,0";"25,4";"25,4";"24,4";"1007,9";"1008,1";"1007,9";"1,7";"355,0";"4,0";"";"0,0"
"13/12/2024";"0500";"25,3";"25,7";"25,3";"";"";"";"";"";"";"1007,5";"1007,9";"1007,5";"1,8";"344,0";"4,6";"";"0,0"
"13/12/2024";"0600";"24,9";"25,3";"24,9";"";"";"";"";"";"";"1006,9";"1007,5";"1006,9";"1,6";"349,0";"4,2";"";"0,0"
"13/12/2024";"0700";"24,7";"24,9";"24,7";"";"";"";"";"";"";"1006,7";"1006,9";"1006,7";"1,1";"351,0";"3,4";"";"0,0"
"13/12/2024";"0800";"24,5";"24,7";"24,5";"";"";"";"";"";"";"1006,8";"1006,8";"1006,7";"1,0";"360,0";"2,9";"";"0,0"
"13/12/2024";"0900";"24,4";"24,5";"24,4";"";"";"";"";"";"";"1007,1";"1007,1";"1006,7";"1,2";"4,0";"3,2";"";"0,0"
"13/12/2024";"1000";"24,8";"24,8";"24,4";"";"";"";"";"";"";"1007,6";"1007,6";"1007,1";"1,4";"351,0";"2,7";"84,10";"0,0"
"13/12/2024";"1100";"27,2";"27,2";"24,8";"85,0";"";"";"24,4";"";"";"1008,2";"1008,2";"1007,6";"1,5";"5,0";"3,8";"799,10";"0,0"
"13/12/2024";"1200";"29,1";"29,1";"27,0";"76,0";"85,0";"76,0";"24,5";"24,6";"23,9";"1008,7";"1008,7";"1008,1";"1,5";"30,0";"4,6";"1507,70";"0,0"
"13/12/2024";"1300";"29,6";"30,7";"28,7";"70,0";"76,0";"66,0";"23,5";"24,3";"23,2";"1009,0";"1009,1";"1008,7";"3,9";"64,0";"6,8";"1851,10";"0,0"
"13/12/2024";"1400";"30,8";"31,7";"29,5";"63,0";"71,0";"61,0";"22,9";"24,2";"22,9";"1008,7";"1009,1";"1008,7";"3,2";"84,0";"7,2";"2892,00";"0,0"
"13/12/2024";"1500";"31,7";"32,2";"30,7";"58,0";"65,0";"55,0";"22,4";"23,9";"21,9";"1008,2";"1008,7";"1008,1";"3,4";"87,0";"7,2";"3337,20";"0,0"
"13/12/2024";"1600";"31,0";"32,5";"31,0";"59,0";"61,0";"56,0";"22,1";"23,4";"21,9";"1007,3";"1008,2";"1007,3";"2,9";"94,0";"7,5";"2366,30";"0,0"
"13/12/2024";"1700";"32,0";"32,6";"30,8";"51,0";"61,0";"50,0";"20,6";"22,9";"20,6";"1006,0";"1007,3";"1006,0";"3,4";"99,0";"8,2";"2461,00";"0,0"
"13/12/2024";"1800";"32,8";"33,0";"31,8";"51,0";"54,0";"50,0";"21,4";"21,8";"20,5";"1004,8";"1006,0";"1004,8";"3,1";"89,0";"8,2";"2549,80";"0,0"
"13/12/2024";"1900";"31,9";"32,9";"31,9";"53,0";"55,0";"51,0";"21,3";"22,4";"21,3";"1004,1";"1004,8";"1004,1";"4,0";"91,0";"8,3";"2034,00";"0,0"
"13/12/2024";"2000";"31,5";"32,6";"31,5";"54,0";"56,0";"51,0";"21,2";"22,0";"20,7";"1003,7";"1004,2";"1003,6";"4,3";"70,0";"8,6";"1298,40";"0,0"
"13/12/2024";"2100";"30,9";"31,8";"30,9";"60,0";"60,0";"52,0";"22,4";"22,4";"20,5";"1004,0";"1004,0";"1003,6";"2,4";"64,0";"7,9";"416,90";"0,0"
"13/12/2024";"2200";"29,9";"30,9";"29,9";"66,0";"66,0";"60,0";"22,8";"22,8";"22,0";"1004,9";"1004,9";"1004,0";"2,4";"76,0";"6,8";"22,50";"0,0"
"13/12/2024";"2300";"29,0";"29,9";"29,0";"72,0";"72,0";"66,0";"23,4";"23,5";"22,9";"1006,0";"1006,0";"1004,9";"2,7";"57,0";"7,1";"";"0,0"
"14/12/2024";"0000";"28,1";"29,0";"28,1";"76,0";"76,0";"72,0";"23,5";"23,6";"23,4";"1006,8";"1006,8";"1006,0";"1,6";"38,0";"6,1";"";"0,0"
"14/12/2024";"0100";"28,2";"28,2";"28,0";"77,0";"77,0";"76,0";"23,8";"23,8";"23,5";"1007,4";"1007,4";"1006,8";"1,4";"37,0";"4,5";"";"0,0"
"14/12/2024";"0200";"27,9";"28,2";"27,9";"78,0";"78,0";"77,0";"23,8";"23,8";"23,7";"1007,3";"1007,5";"1007,3";"1,3";"30,0";"4,0";"";"0,0"
"14/12/2024";"0300";"27,4";"27,9";"27,4";"80,0";"80,0";"78,0";"23,6";"23,8";"23,5";"1007,4";"1007,4";"1007,0";"1,6";"38,0";"4,4";"";"0,0"
"14/12/2024";"0400";"26,7";"27,4";"26,7";"83,0";"83,0";"80,0";"23,7";"23,7";"23,6";"1007,0";"1007,5";"1007,0";"0,8";"8,0";"3,6";"";"0,0"
"14/12/2024";"0500";"26,3";"26,7";"26,3";"86,0";"86,0";"83,0";"23,8";"23,8";"23,7";"1006,6";"1007,0";"1006,6";"0,5";"16,0";"2,8";"";"0,0"
"14/12/2024";"0600";"26,1";"26,3";"26,1";"87,0";"87,0";"86,0";"23,7";"23,8";"23,7";"1005,8";"1006,6";"1005,7";"1,0";"28,0";"3,1";"";"0,0"
"14/12/2024";"0700";"25,8";"26,1";"25,7";"88,0";"88,0";"87,0";"23,7";"23,8";"23,6";"1005,5";"1005,8";"1005,5";"1,1";"35,0";"2,9";"";"0,0"
"14/12/2024";"0800";"25,6";"25,8";"25,6";"92,0";"92,0";"88,0";"24,2";"24,2";"23,7";"1006,0";"1006,0";"1005,5";"1,0";"16,0";"2,9";"";"0,0"
"14/12/2024";"0900";"25,6";"25,7";"25,6";"92,0";"93,0";"92,0";"24,2";"24,3";"24,2";"1006,5";"1006,5";"1006,0";"1,0";"10,0";"2,9";"";"0,0"
"14/12/2024";"1000";"25,8";"25,8";"25,5";"92,0";"92,0";"91,0";"24,3";"24,3";"24,0";"1007,1";"1007,1";"1006,5";"0,7";"22,0";"3,0";"61,60";"0,0"
"14/12/2024";"1100";"27,2";"27,2";"25,8";"81,0";"92,0";"81,0";"23,8";"24,4";"23,6";"1008,1";"1008,1";"1007,1";"1,3";"18,0";"4,8";"530,30";"0,0"
"14/12/2024";"1200";"29,2";"29,2";"27,3";"73,0";"82,0";"73,0";"23,9";"24,4";"23,6";"1008,8";"1008,8";"1008,1";"2,3";"37,0";"6,1";"1253,10";"0,0"
"14/12/2024";"1300";"30,7";"31,5";"29,2";"64,0";"73,0";"63,0";"23,2";"24,4";"23,1";"1009,2";"1009,2";"1008,8";"3,8";"81,0";"7,8";"2130,60";"0,0"
"14/12/2024";"1400";"30,5";"31,0";"29,7";"65,0";"69,0";"63,0";"23,3";"23,8";"22,7";"1009,3";"1009,6";"1009,2";"3,5";"68,0";"8,3";"1698,80";"0,0"
"14/12/2024";"1500";"31,3";"32,0";"30,5";"57,0";"66,0";"56,0";"21,8";"23,7";"21,4";"1008,8";"1009,3";"1008,8";"3,4";"75,0";"9,0";"2492,60";"0,0"
"14/12/2024";"1600";"32,2";"33,2";"30,9";"56,0";"61,0";"53,0";"22,4";"23,4";"21,2";"1008,1";"1008,8";"1008,1";"4,5";"68,0";"9,2";"3415,20";"0,0"
"14/12/2024";"1700";"32,6";"32,6";"31,5";"57,0";"59,0";"54,0";"22,9";"22,9";"21,6";"1007,2";"1008,1";"1007,2";"4,0";"78,0";"10,0";"2845,20";"0,0"
"14/12/2024";"1800";"31,5";"33,0";"31,2";"58,0";"60,0";"54,0";"22,4";"23,0";"21,9";"1006,4";"1007,2";"1006,4";"3,5";"78,0";"9,0";"2029,40";"0,0"
"14/12/2024";"1900";"31,1";"31,8";"31,1";"59,0";"61,0";"58,0";"22,3";"22,9";"22,1";"1005,9";"1006,4";"1005,9";"3,5";"71,0";"8,6";"1404,00";"0,0"
"14/12/2024";"2000";"30,6";"31,6";"30,5";"63,0";"64,0";"57,0";"22,8";"23,2";"21,9";"1005,7";"1005,9";"1005,6";"4,8";"68,0";"10,2";"1165,80";"0,0"
"14/12/2024";"2100";"29,9";"30,6";"29,9";"64,0";"65,0";"62,0";"22,3";"23,0";"22,2";"1005,7";"1005,7";"1005,5";"3,6";"63,0";"10,2";"386,00";"0,0"
"14/12/2024";"2200";"29,1";"29,9";"29,1";"68,0";"68,0";"64,0";"22,6";"22,7";"22,4";"1005,9";"1006,1";"1005,7";"2,7";"46,0";"9,4";"13,50";"0,0"
"14/12/2024";"2300";"28,3";"29,1";"28,3";"73,0";"73,0";"68,0";"23,0";"23,0";"22,6";"1006,7";"1006,7";"1005,9";"2,4";"45,0";"5,9";"";"0,0"
"15/12/2024";"0000";"27,7";"28,3";"27,7";"76,0";"76,0";"73,0";"23,0";"23,0";"22,9";"1007,7";"1007,7";"1006,7";"1,6";"41,0";"5,5";"";"0,0"
"15/12/2024";"0100";"27,5";"27,7";"27,4";"78,0";"78,0";"76,0";"23,3";"23,3";"23,0";"1008,4";"1008,4";"1007,7";"1,9";"49,0";"4,2";"";"0,0"
"15/12/2024";"0200";"27,2";"27,7";"27,2";"79,0";"79,0";"77,0";"23,1";"23,4";"23,1";"1008,6";"1008,7";"1008,4";"2,4";"43,0";"5,8";"";"0,0"
"15/12/2024";"0300";"26,7";"27,2";"26,7";"81,0";"81,0";"79,0";"23,1";"23,2";"23,1";"1008,1";"1008,6";"1008,1";"1,4";"31,0";"5,1";"";"0,0"
"15/12/2024";"0400";"26,4";"26,7";"26,4";"83,0";"83,0";"81,0";"23,3";"23,3";"23,1";"1007,5";"1008,2";"1007,5";"1,1";"15,0";"3,6";"";"0,0"
"15/12/2024";"0500";"26,2";"26,4";"26,2";"84,0";"84,0";"83,0";"23,3";"23,3";"23,2";"1007,1";"1007,6";"1007,1";"1,1";"13,0";"3,8";"";"0,0"
"15/12/2024";"0600";"25,9";"26,2";"25,9";"85,0";"85,0";"84,0";"23,3";"23,3";"23,2";"1006,7";"1007,1";"1006,7";"1,4";"3,0";"3,5";"";"0,0"
"15/12/2024";"0700";"25,7";"26,0";"25,7";"87,0";"87,0";"85,0";"23,3";"23,3";"23,2";"1006,9";"1006,9";"1006,7";"1,2";"5,0";"3,5";"";"0,0"
"15/12/2024";"0800";"25,7";"25,7";"25,6";"87,0";"87,0";"87,0";"23,4";"23,4";"23,3";"1007,3";"1007,3";"1006,9";"0,7";"20,0";"2,6";"";"0,0"
"15/12/2024";"0900";"25,6";"25,7";"25,6";"88,0";"88,0";"87,0";"23,4";"23,4";"23,3";"1007,8";"1007,8";"1007,3";"0,8";"350,0";"2,8";"";"0,0"
"15/12/2024";"1000";"25,7";"25,7";"25,5";"88,0";"88,0";"87,0";"23,6";"23,6";"23,4";"1008,5";"1008,5";"1007,7";"0,7";"20,0";"2,3";"30,70";"0,0"
"15/12/2024";"1100";"26,6";"26,7";"25,7";"85,0";"88,0";"85,0";"24,0";"24,0";"23,6";"1009,7";"1009,7";"1008,5";"1,3";"7,0";"3,3";"250,40";"0,0"
"15/12/2024";"1200";"28,5";"28,5";"26,6";"77,0";"85,0";"77,0";"24,1";"24,3";"23,7";"1010,3";"1010,3";"1009,7";"1,2";"19,0";"4,1";"846,90";"0,0"
"15/12/2024";"1300";"29,7";"30,0";"28,5";"74,0";"77,0";"72,0";"24,5";"24,7";"24,0";"1010,2";"1010,3";"1010,2";"2,7";"71,0";"4,9";"1377,30";"0,0"
"15/12/2024";"1400";"30,9";"31,3";"29,7";"66,0";"74,0";"65,0";"23,8";"25,1";"23,7";"1010,1";"1010,3";"1010,0";"3,6";"78,0";"7,2";"2861,00";"0,0"
"15/12/2024";"1500";"31,9";"32,1";"30,8";"61,0";"66,0";"60,0";"23,3";"24,4";"22,8";"1009,6";"1010,1";"1009,6";"3,5";"90,0";"8,8";"3382,00";"0,0"
"15/12/2024";"1600";"32,8";"33,0";"31,5";"53,0";"63,0";"53,0";"21,9";"24,1";"21,9";"1008,7";"1009,6";"1008,7";"3,7";"85,0";"8,3";"3414,20";"0,0"
"15/12/2024";"1700";"33,4";"34,2";"32,2";"55,0";"57,0";"51,0";"23,2";"23,4";"21,8";"1007,6";"1008,7";"1007,6";"3,4";"94,0";"9,1";"3292,00";"0,0"
"15/12/2024";"1800";"32,9";"33,4";"31,9";"56,0";"60,0";"55,0";"22,9";"23,9";"22,4";"1006,8";"1007,6";"1006,8";"4,2";"86,0";"9,0";"2533,10";"0,0"
"15/12/2024";"1900";"31,6";"33,0";"31,4";"60,0";"60,0";"55,0";"22,8";"22,9";"22,2";"1006,1";"1006,8";"1006,1";"4,7";"70,0";"10,6";"1822,80";"0,0"
"15/12/2024";"2000";"30,5";"31,7";"30,5";"65,0";"65,0";"59,0";"23,1";"23,2";"22,4";"1005,9";"1006,1";"1005,8";"3,8";"68,0";"9,2";"637,00";"0,0"
"15/12/2024";"2100";"29,7";"30,6";"29,7";"68,0";"68,0";"64,0";"23,1";"23,5";"22,5";"1006,2";"1006,2";"1005,9";"3,2";"60,0";"8,4";"150,30";"0,0"
"15/12/2024";"2200";"29,0";"29,7";"29,0";"70,0";"71,0";"68,0";"23,1";"23,3";"23,1";"1006,8";"1006,8";"1006,2";"1,9";"50,0";"8,0";"8,10";"0,0"
"15/12/2024";"2300";"28,7";"29,1";"28,7";"73,0";"73,0";"70,0";"23,3";"23,3";"23,1";"1007,4";"1007,4";"1006,7";"2,5";"51,0";"6,7";"";"0,0"
"16/12/2024";"0000";"28,4";"28,7";"28,3";"75,0";"75,0";"73,0";"23,4";"23,5";"23,3";"1008,5";"1008,5";"1007,4";"2,0";"54,0";"6,4";"";"0,0"
"16/12/2024";"0100";"27,9";"28,4";"27,9";"78,0";"78,0";"75,0";"23,7";"23,8";"23,4";"1009,2";"1009,2";"1008,5";"2,5";"56,0";"7,6";"";"0,0"
"16/12/2024";"0200";"27,6";"27,9";"27,5";"78,0";"80,0";"78,0";"23,4";"23,9";"23,4";"1009,3";"1009,4";"1009,1";"2,2";"40,0";"6,3";"";"0,0"
"16/12/2024";"0300";"27,2";"27,6";"27,2";"80,0";"80,0";"78,0";"23,5";"23,5";"23,4";"1009,1";"1009,3";"1009,1";"1,8";"35,0";"5,8";"";"0,0"
"16/12/2024";"0400";"26,9";"27,2";"26,9";"82,0";"82,0";"80,0";"23,6";"23,6";"23,5";"1008,9";"1009,2";"1008,9";"1,4";"40,0";"5,0";"";"0,0"
"16/12/2024";"0500";"26,8";"26,9";"26,8";"83,0";"83,0";"82,0";"23,6";"23,7";"23,6";"1008,5";"1009,0";"1008,5";"1,2";"36,0";"4,4";"";"0,0"
"16/12/2024";"0600";"26,2";"26,8";"26,2";"87,0";"87,0";"83,0";"23,9";"23,9";"23,6";"1007,9";"1008,5";"1007,8";"1,5";"41,0";"4,5";"";"0,0"
"16/12/2024";"0700";"26,0";"26,2";"26,0";"96,0";"97,0";"87,0";"25,4";"25,5";"23,9";"1007,6";"1007,9";"1007,5";"1,1";"11,0";"3,9";"";"0,0"
"16/12/2024";"0800";"26,0";"26,1";"26,0";"94,0";"96,0";"92,0";"24,9";"25,3";"24,6";"1007,7";"1007,7";"1007,4";"0,7";"21,0";"3,4";"";"0,0"
"16/12/2024";"0900";"25,8";"26,0";"25,7";"";"";"";"";"";"";"1008,3";"1008,3";"1007,7";"1,1";"5,0";"3,2";"";"0,0"
"16/12/2024";"1000";"25,9";"26,0";"25,7";"";"";"";"";"";"";"1009,3";"1009,3";"1008,3";"1,1";"11,0";"2,7";"31,80";"0,0"
"16/12/2024";"1100";"27,0";"27,0";"25,9";"86,0";"";"";"24,6";"";"";"1009,8";"1009,9";"1009,3";"2,2";"48,0";"4,9";"377,10";"0,0"
"16/12/2024";"1200";"28,1";"28,1";"27,0";"76,0";"86,0";"76,0";"23,5";"24,7";"23,5";"1010,6";"1010,6";"1009,8";"2,3";"51,0";"5,7";"1080,90";"0,0"
"16/12/2024";"1300";"29,2";"30,0";"28,0";"70,0";"76,0";"69,0";"23,1";"24,2";"23,0";"1011,1";"1011,1";"1010,6";"3,2";"73,0";"7,1";"2071,80";"0,0"
"16/12/2024";"1400";"30,2";"31,2";"28,9";"68,0";"73,0";"64,0";"23,5";"24,0";"23,0";"1011,0";"1011,1";"1010,9";"3,7";"92,0";"10,0";"2838,40";"0,0"
"16/12/2024";"1500";"31,4";"31,5";"30,2";"63,0";"68,0";"62,0";"23,4";"24,2";"23,1";"1010,6";"1011,1";"1010,6";"3,7";"83,0";"10,0";"2948,50";"0,0"
"16/12/2024";"1600";"31,7";"32,3";"30,6";"59,0";"65,0";"59,0";"22,7";"23,9";"22,6";"1009,5";"1010,6";"1009,5";"3,7";"72,0";"9,9";"3469,60";"0,0"
"16/12/2024";"1700";"32,2";"32,5";"31,2";"59,0";"63,0";"57,0";"23,1";"23,7";"22,4";"1008,4";"1009,5";"1008,3";"4,1";"68,0";"8,3";"3155,60";"0,0"
"16/12/2024";"1800";"31,3";"32,9";"31,1";"62,0";"63,0";"56,0";"23,2";"23,7";"22,6";"1007,7";"1008,4";"1007,6";"4,6";"74,0";"11,3";"2620,70";"0,0"
"16/12/2024";"1900";"31,5";"31,8";"30,6";"60,0";"66,0";"60,0";"22,7";"24,0";"22,7";"1006,8";"1007,7";"1006,8";"5,0";"69,0";"11,3";"1781,50";"0,0"
"16/12/2024";"2000";"31,1";"31,9";"31,0";"59,0";"61,0";"57,0";"22,2";"22,9";"21,6";"1006,5";"1006,8";"1006,4";"4,4";"69,0";"9,9";"1310,70";"0,0"
"16/12/2024";"2100";"29,9";"31,1";"29,9";"64,0";"64,0";"59,0";"22,3";"22,6";"22,2";"1007,2";"1007,2";"1006,5";"2,9";"55,0";"10,0";"416,40";"0,0"
"16/12/2024";"2200";"28,7";"29,9";"28,7";"71,0";"71,0";"64,0";"22,9";"22,9";"22,3";"1008,0";"1008,1";"1007,2";"2,6";"45,0";"7,2";"18,50";"0,0"
"16/12/2024";"2300";"28,0";"28,7";"28,0";"76,0";"76,0";"71,0";"23,3";"23,4";"22,9";"1008,8";"1008,8";"1008,0";"2,8";"47,0";"7,4";"";"0,0"
"17/12/2024";"0000";"27,6";"28,0";"27,6";"78,0";"78,0";"76,0";"23,5";"23,5";"23,4";"1009,6";"1009,6";"1008,8";"2,7";"46,0";"5,9";"";"0,0"
"17/12/2024";"0100";"27,2";"27,6";"27,2";"80,0";"80,0";"78,0";"23,4";"23,5";"23,4";"1010,0";"1010,0";"1009,6";"2,0";"47,0";"6,4";"";"0,0"
"17/12/2024";"0200";"26,7";"27,2";"26,7";"83,0";"83,0";"80,0";"23,6";"23,6";"23,4";"1009,9";"1010,1";"1009,9";"1,5";"41,0";"5,9";"";"0,0"
"17/12/2024";"0300";"26,5";"26,7";"26,5";"85,0";"85,0";"83,0";"23,8";"23,8";"23,6";"1010,0";"1010,0";"1009,8";"0,8";"24,0";"4,2";"";"0,0"
"17/12/2024";"0400";"26,2";"26,5";"26,2";"86,0";"86,0";"85,0";"23,7";"23,8";"23,6";"1009,5";"1010,1";"1009,5";"1,2";"6,0";"3,1";"";"0,0"
"17/12/2024";"0500";"25,8";"26,2";"25,8";"89,0";"89,0";"86,0";"23,8";"23,8";"23,6";"1009,0";"1009,5";"1008,9";"1,2";"10,0";"3,8";"";"0,0"
"17/12/2024";"0600";"25,4";"25,8";"25,4";"";"";"89,0";"";"26,1";"23,8";"1008,5";"1009,0";"1008,5";"0,8";"6,0";"3,8";"";"0,0"
